tpsgenD89.VP;tpsgenD89.TC;id_menage;id_personne;id_chaine;Id_boucle;coep;D7_residence;nbactif;nbpers+18ans;taille_menage;nombre_VP;motorisation;habitat;occupation_logement;occupation;niveau_etudes;permis;abonnementTC;age;age0-17;age18-25;age26-35;age36-45;age46-59;age60+;sexe;D7_origine;D7_destination;Densite89;motif_ori;motif_dest;Premier_mode;tps_gen_VP_D89;tps_gen_TC_D89;lnage18
76,80116667;59,94666667;12307800;12307801;1230780112;123078011;75,17096;2;2;2;2;2;1;4;3;1;6;1;2;28;0;0;1;0;0;0;1;2;2;128,5571799;TRAVAIL;DOMI;TC;76,80116667;59,94666667;2,397895273
30,89266667;26,86733333;12308200;12308202;1230820212;123082021;97,10557;2;2;2;4;2;1;4;1;1;5;1;4;49;0;0;0;0;1;0;2;2;2;328,0848725;TRAVAIL;DOMI;VP;30,89266667;26,86733333;3,465735903
94,11097833;60,86516667;12308800;12308801;1230880112;123088011;72,96842;2;1;1;1;1;1;4;3;1;6;1;4;42;0;0;0;1;0;0;1;5;2;24,89714932;TRAVAIL;DOMI;VP;94,11097833;60,86516667;3,218875825
24,41783333;29,14733333;12308900;12308902;1230890212;123089021;75,17096;2;2;2;2;1;0,5;4;3;1;4;1;2;28;0;0;1;0;0;0;2;1;2;426,6345988;TRAVAIL;DOMI;TC;24,41783333;29,14733333;2,397895273
24,88816667;29,28466667;12309200;12309201;1230920112;123092011;75,17096;2;2;2;2;1;0,5;4;1;1;6;1;4;39;0;0;0;1;0;0;1;2;2;194,6149935;TRAVAIL;DOMI;VP;24,88816667;29,28466667;3,091042453
44,25916667;30,4095;12309600;12309601;1230960112;123096011;54,83928;2;1;2;2;1;0,5;4;2;1;5;1;2;41;0;0;0;1;0;0;2;2;2;65,86227272;TRAVAIL;DOMI;TC;44,25916667;30,4095;3,17805383
44,25916667;30,4095;12309600;12309601;1230960122;123096012;54,83928;2;1;2;2;1;0,5;4;2;1;5;1;2;41;0;0;0;1;0;0;2;2;2;65,86227272;TRAVAIL;DOMI;TC;44,25916667;30,4095;3,17805383
157,564;109,4283333;12310500;12310502;1231050212;123105021;75,17096;2;1;2;2;0;0;4;2;1;6;1;2;28;0;0;1;0;0;0;2;4;2;4,789264872;TRAVAIL;DOMI;TC;157,564;109,4283333;2,397895273
42,7555;38,961;12310900;12310901;1231090112;123109011;97,10557;2;2;4;4;2;0,5;4;1;1;6;1;4;53;0;0;0;0;1;0;1;2;2;338,9317739;TRAVAIL;DOMI;VP;42,7555;38,961;3,583518938
96,23116667;75,84683333;12310900;12310902;1231090212;123109021;97,10557;2;2;4;4;2;0,5;4;1;1;6;1;3;53;0;0;0;0;1;0;2;4;2;37,79854604;TRAVAIL;DOMI;VP;96,23116667;75,84683333;3,583518938
31,43566667;27,37683333;12311000;12311001;1231100112;123110011;54,83928;2;1;1;2;1;1;4;1;1;6;1;4;48;0;0;0;0;1;0;2;1;2;337,1084252;TRAVAIL;DOMI;VP;31,43566667;27,37683333;3,433987204
166,6665;95,01;12311100;12311101;1231110122;123111012;88,51351;2;2;3;3;2;0,666666667;4;1;1;5;1;4;59;0;0;0;0;1;0;1;4;2;7,411225131;TRAVAIL;DOMI;VP;166,6665;95,01;3,737669618
26,73816667;27,96316667;12312100;12312101;1231210112;123121011;75,17096;2;0;2;2;0;0;4;3;4;0;1;3;25;0;1;0;0;0;0;1;2;2;145,7543533;TRAVAIL;DOMI;TC;26,73816667;27,96316667;2,079441542
26,73816667;27,96316667;12312100;12312101;1231210122;123121012;75,17096;2;0;2;2;0;0;4;3;4;0;1;3;25;0;1;0;0;0;0;1;2;2;145,7543533;TRAVAIL;DOMI;TC;26,73816667;27,96316667;2,079441542
55,06266667;41,7245;12312400;12312401;1231240112;123124011;55,74485;2;1;2;2;2;1;4;3;1;4;1;4;23;0;1;0;0;0;0;1;3;2;33,46385334;TRAVAIL;DOMI;VP;55,06266667;41,7245;1,791759469
49,00783333;62,462;12312400;12312402;1231240212;123124021;55,74485;2;1;2;2;2;1;4;3;3;0;1;4;23;0;1;0;0;0;0;2;3;2;82,83589217;TRAVAIL;DOMI;VP;49,00783333;62,462;1,791759469
39,99;49,18383333;12312600;12312601;1231260112;123126011;88,0808;2;1;1;3;0;0;4;3;1;5;1;2;36;0;0;0;1;0;0;2;2;2;56,63406921;TRAVAIL;DOMI;TC;39,99;49,18383333;2,944438979
37,07783333;42,3215;12313100;12313101;1231310112;123131011;100,5128;2;1;1;1;1;1;4;3;1;5;1;2;59;0;0;0;0;1;0;1;3;2;63,61945371;TRAVAIL;DOMI;TC;37,07783333;42,3215;3,737669618
41,60216667;30,752;12313300;12313301;1231330112;123133011;74,17336;2;0;1;1;1;1;4;2;4;0;1;4;23;0;1;0;0;0;0;2;1;2;204,9504598;TRAVAIL;DOMI;VP;41,60216667;30,752;1,791759469
82,79466667;69,33333333;12314200;12314201;1231420112;123142011;88,51351;2;2;2;3;1;0,5;4;1;1;5;1;4;55;0;0;0;0;1;0;1;4;2;38,77151158;TRAVAIL;DOMI;VP;82,79466667;69,33333333;3,63758616
26,73816667;27,96316667;12314200;12314202;1231420212;123142021;64,25736;2;2;2;3;1;0,5;4;1;1;5;1;4;47;0;0;0;0;1;0;2;2;2;145,7543533;TRAVAIL;DOMI;TC;26,73816667;27,96316667;3,401197382
24,41783333;29,14733333;12314300;12314301;1231430112;123143011;100,0214;2;1;1;1;0;0;4;3;1;6;1;2;36;0;0;0;1;0;0;2;1;2;426,6345988;TRAVAIL;DOMI;TC;24,41783333;29,14733333;2,944438979
81,22683333;66,994;12314900;12314901;1231490112;123149011;97,10557;2;2;2;4;1;0,5;4;3;2;5;1;4;46;0;0;0;0;1;0;2;4;2;84,86226926;TRAVAIL;DOMI;TC;81,22683333;66,994;3,36729583
145,14383;142,1578333;12400100;12400101;1240010112;124001011;79,86928;2;2;2;2;1;0,5;3;1;1;6;1;4;32;0;0;1;0;0;0;1;6;2;11,02020303;TRAVAIL;DOMI;VP;145,14383;142,1578333;2,708050201
46,31916667;58,30616667;12400100;12400102;1240010222;124001022;79,86928;2;2;2;2;1;0,5;3;1;2;6;1;3;27;0;0;1;0;0;0;2;3;2;63,61945371;TRAVAIL;DOMI;TC;46,31916667;58,30616667;2,302585093
15,16116667;33,44416667;12400300;12400301;1240030112;124003011;163,3851;2;2;2;4;1;0,5;3;2;2;6;1;3;45;0;0;0;1;0;0;1;1;2;426,6345988;TRAVAIL;DOMI;TC;15,16116667;33,44416667;3,33220451
57,81433333;69,12116667;12400300;12400301;1240030122;124003012;163,3851;2;2;2;4;1;0,5;3;2;2;6;1;3;45;0;0;0;1;0;0;1;2;2;95,05579498;TRAVAIL;DOMI;TC;57,81433333;69,12116667;3,33220451
33,838;56,10216667;12400300;12400302;1240030212;124003021;163,3851;2;2;2;4;1;0,5;3;2;2;4;1;4;45;0;0;0;1;0;0;2;1;2;337,1084252;TRAVAIL;DOMI;TC;33,838;56,10216667;3,33220451
17,38016667;53,52633333;12400400;12400401;1240040122;124004012;163,3851;2;1;2;4;2;1;4;1;1;6;1;2;43;0;0;0;1;0;0;2;2;2;194,8255493;TRAVAIL;DOMI;TC;17,38016667;53,52633333;3,258096538
15,16116667;33,44416667;12401100;12401102;1240110212;124011021;114,3568;2;1;3;3;1;0,333333333;3;2;1;4;1;3;22;0;1;0;0;0;0;2;1;2;426,6345988;TRAVAIL;DOMI;TC;15,16116667;33,44416667;1,609437912
10,39166667;31,51483333;12401100;12401103;1240110312;124011031;114,3568;2;1;3;3;1;0,333333333;3;2;3;0;2;4;18;0;1;0;0;0;0;2;2;2;276,0109571;TRAVAIL;DOMI;TC;10,39166667;31,51483333;0
89,59816667;100,9963333;12401400;12401402;1240140212;124014021;47,16443;2;1;2;2;2;1;4;3;1;6;1;4;57;0;0;0;0;1;0;1;4;2;38,77151158;TRAVAIL;DOMI;VP;89,59816667;100,9963333;3,688879454
80,102;49,76383333;12401600;12401601;1240160112;124016011;140,9031;2;2;2;4;1;0,5;4;1;1;6;1;2;33;0;0;1;0;0;0;1;5;2;15,41707489;TRAVAIL;DOMI;TC;80,102;49,76383333;2,772588722
30,54133333;54,202;12402500;12402501;1240250112;124025011;79,86928;2;2;2;2;2;1;4;3;1;5;1;4;26;0;0;1;0;0;0;1;1;2;290,3036011;TRAVAIL;DOMI;VP;30,54133333;54,202;2,197224577
102,2281217;83,77316667;12402500;12402502;1240250212;124025021;79,86928;2;2;2;2;2;1;4;3;1;6;1;4;26;0;0;1;0;0;0;2;5;2;24,89714932;TRAVAIL;DOMI;VP;102,2281217;83,77316667;2,197224577
15,16116667;33,44416667;12402800;12402801;1240280112;124028011;47,16443;2;2;2;2;1;0,5;4;1;1;3;1;4;55;0;0;0;0;1;0;1;1;2;426,6345988;TRAVAIL;DOMI;VP;15,16116667;33,44416667;3,63758616
15,16116667;33,44416667;12402800;12402801;1240280122;124028012;47,16443;2;2;2;2;1;0,5;4;1;1;3;1;4;55;0;0;0;0;1;0;1;1;2;426,6345988;TRAVAIL;DOMI;VP;15,16116667;33,44416667;3,63758616
87,27016167;94,72866667;12403800;12403802;1240380212;124038021;130,802;2;2;2;3;2;1;4;4;1;2;1;4;40;0;0;0;1;0;0;1;4;2;84,86226926;TRAVAIL;DOMI;VP;87,27016167;94,72866667;3,135494216
19,07399833;55,1585;12404100;12404101;1240410112;124041011;66,61278;2;2;3;3;1;0,333333333;3;3;1;4;1;2;60;0;0;0;0;0;1;1;2;2;174,7036813;TRAVAIL;DOMI;TC;19,07399833;55,1585;3,761200116
33,14966667;53,50216667;12404200;12404202;1240420222;124042022;80,96906;2;2;2;2;0;0;3;3;1;4;2;2;23;0;1;0;0;0;0;1;1;2;373,274615;TRAVAIL;DOMI;TC;33,14966667;53,50216667;1,791759469
10,2485;25,6565;12405100;12405101;1240510112;124051011;79,86928;2;2;2;2;1;0,5;4;3;1;6;1;2;26;0;0;1;0;0;0;1;2;2;328,0848725;TRAVAIL;DOMI;TC;10,2485;25,6565;2,197224577
24,48333333;44,12766667;12405100;12405102;1240510212;124051021;79,86928;2;2;2;2;1;0,5;4;3;1;6;1;2;25;0;1;0;0;0;0;2;2;2;338,9317739;TRAVAIL;DOMI;TC;24,48333333;44,12766667;2,079441542
103,820925;123,552;12405600;12405602;1240560212;124056021;163,3851;2;2;2;4;2;1;4;1;1;6;1;2;46;0;0;0;0;1;0;2;7;2;9,776053676;TRAVAIL;DOMI;TC;103,820925;123,552;3,36729583
68,70966667;82,03933333;12405700;12405701;1240570112;124057011;140,9031;2;2;2;4;2;1;4;3;1;3;1;4;36;0;0;0;1;0;0;1;7;2;15,45500068;TRAVAIL;DOMI;VP;68,70966667;82,03933333;2,944438979
61,7105;65,71716667;12406000;12406001;1240600112;124060011;119,1449;2;1;1;1;1;1;3;3;1;2;1;2;51;0;0;0;0;1;0;2;2;2;137,6442763;TRAVAIL;DOMI;TC;61,7105;65,71716667;3,526360525
46,03311167;58,091;12406100;12406102;1240610212;124061021;71,03933;2;2;2;2;1;0,5;4;1;1;6;1;4;65;0;0;0;0;0;1;2;2;2;56,63406921;TRAVAIL;DOMI;TC;46,03311167;58,091;3,871201011
21,74283333;28,024;12407300;12407301;1240730112;124073011;104,1653;2;0;1;1;0;0;4;3;3;0;2;2;24;0;1;0;0;0;0;2;2;2;160,3279631;TRAVAIL;DOMI;TC;21,74283333;28,024;1,945910149
68,70966667;82,03933333;12407700;12407701;1240770122;124077012;140,9031;2;2;2;4;1;0,5;4;3;1;2;1;4;38;0;0;0;1;0;0;1;7;2;15,45500068;TRAVAIL;DOMI;VP;68,70966667;82,03933333;3,044522438
49,16533333;36,43866667;12407700;12407702;1240770212;124077021;140,9031;2;2;2;4;1;0,5;4;3;1;6;1;4;31;0;0;1;0;0;0;2;3;2;34,5114726;TRAVAIL;DOMI;VP;49,16533333;36,43866667;2,63905733
145,14383;142,1578333;12408000;12408001;1240800122;124080012;140,9031;2;1;2;4;1;0,5;4;1;1;6;1;4;37;0;0;0;1;0;0;1;6;2;11,02020303;TRAVAIL;DOMI;VP;145,14383;142,1578333;2,995732274
81,15600167;99,96666667;12408400;12408401;1240840112;124084011;80,96906;2;1;2;2;0;0;4;3;1;5;2;2;21;0;1;0;0;0;0;2;2;2;68,67419955;TRAVAIL;DOMI;TC;81,15600167;99,96666667;1,386294361
46,31916667;58,30616667;12409500;12409501;1240950112;124095011;119,1449;2;1;1;1;1;1;3;3;1;3;1;2;47;0;0;0;0;1;0;2;3;2;63,61945371;TRAVAIL;DOMI;VP;46,31916667;58,30616667;3,401197382
67,77466667;78,9825;12409500;12409501;1240950122;124095012;119,1449;2;1;1;1;1;1;3;3;1;3;1;2;47;0;0;0;0;1;0;2;2;2;55,74461785;TRAVAIL;DOMI;VP;67,77466667;78,9825;3,401197382
46,03311167;58,091;12410000;12410001;1241000112;124100011;140,9031;2;2;2;4;0;0;4;1;1;6;1;2;38;0;0;0;1;0;0;2;2;2;56,63406921;TRAVAIL;DOMI;TC;46,03311167;58,091;3,044522438
20,00116667;37,4425;12410200;12410201;1241020112;124102011;119,1449;2;1;1;1;1;1;4;1;1;6;1;4;47;0;0;0;0;1;0;2;1;2;429,9219267;TRAVAIL;DOMI;VP;20,00116667;37,4425;3,401197382
78,65766667;97,16216667;12410300;12410302;1241030212;124103021;163,3851;2;2;2;4;1;0,5;4;1;1;5;1;4;41;0;0;0;1;0;0;1;4;2;33,49937161;TRAVAIL;DOMI;VP;78,65766667;97,16216667;3,17805383
146,5131667;143,4658333;12411000;12411001;1241100112;124110011;119,1449;2;1;1;1;1;1;4;3;1;5;1;4;52;0;0;0;0;1;0;2;4;2;4,789264872;TRAVAIL;DOMI;VP;146,5131667;143,4658333;3,555348061
74,61583333;80,85516667;12412200;12412201;1241220112;124122011;79,86928;2;2;2;2;1;0,5;4;3;1;6;1;2;39;0;0;0;1;0;0;1;3;2;43,57091759;TRAVAIL;DOMI;TC;74,61583333;80,85516667;3,091042453
44,195935;54,59033333;12412200;12412202;1241220212;124122021;79,86928;2;2;2;2;1;0,5;4;3;1;6;1;2;36;0;0;0;1;0;0;2;2;2;136,3157636;TRAVAIL;DOMI;TC;44,195935;54,59033333;2,944438979
49,16533333;36,43866667;12412400;12412401;1241240122;124124012;92,61292;2;1;1;2;1;1;4;3;1;5;1;4;49;0;0;0;0;1;0;2;3;2;34,5114726;TRAVAIL;DOMI;VP;49,16533333;36,43866667;3,465735903
90,05933333;87,89416667;12412700;12412701;1241270112;124127011;102,7504;2;1;1;1;1;1;3;3;1;6;1;2;25;0;1;0;0;0;0;1;4;2;29,28458051;TRAVAIL;DOMI;TC;90,05933333;87,89416667;2,079441542
115,7336483;113,4955;12413500;12413501;1241350112;124135011;79,86928;2;2;2;2;1;0,5;4;1;1;6;1;4;37;0;0;0;1;0;0;1;4;2;9,564830938;TRAVAIL;DOMI;VP;115,7336483;113,4955;2,995732274
87,27016167;94,72866667;12413500;12413502;1241350212;124135021;79,86928;2;2;2;2;1;0,5;4;1;1;6;1;2;29;0;0;1;0;0;0;2;4;2;84,86226926;TRAVAIL;DOMI;VP;87,27016167;94,72866667;2,48490665
19,92033333;45,53816667;12413900;12413901;1241390112;124139011;92,61292;2;1;1;2;1;1;4;1;1;4;1;2;50;0;0;0;0;1;0;2;1;2;359,8916651;TRAVAIL;DOMI;VP;19,92033333;45,53816667;3,496507561
33,14966667;53,50216667;12414300;12414301;1241430112;124143011;112,8035;2;2;2;3;2;1;4;3;1;5;1;2;32;0;0;1;0;0;0;1;1;2;373,274615;TRAVAIL;DOMI;TC;33,14966667;53,50216667;2,708050201
15,16116667;33,44416667;12414300;12414302;1241430212;124143021;112,8035;2;2;2;3;2;1;4;3;1;6;1;2;30;0;0;1;0;0;0;2;1;2;426,6345988;TRAVAIL;DOMI;TC;15,16116667;33,44416667;2,564949357
49,56716667;81,26716667;12414600;12414601;1241460112;124146011;79,86928;2;2;2;2;1;0,5;4;3;2;6;1;4;31;0;0;1;0;0;0;2;3;2;195,176277;TRAVAIL;DOMI;VP;49,56716667;81,26716667;2,63905733
40,536;59,22833333;12414600;12414602;1241460212;124146021;79,86928;2;2;2;2;1;0,5;4;3;2;6;2;4;30;0;0;1;0;0;0;1;2;2;194,6149935;TRAVAIL;DOMI;TC;40,536;59,22833333;2,564949357
44,195935;54,59033333;12414700;12414701;1241470112;124147011;119,1449;2;1;1;1;1;1;4;1;1;6;1;2;45;0;0;0;1;0;0;2;2;2;136,3157636;TRAVAIL;DOMI;TC;44,195935;54,59033333;3,33220451
40,76183333;53,87283333;12414800;12414802;1241480212;124148021;140,9031;2;2;2;4;1;0,5;4;1;1;6;1;4;33;0;0;1;0;0;0;2;1;2;458,6418272;TRAVAIL;DOMI;VP;40,76183333;53,87283333;2,772588722
31,0385;53,5835;12414900;12414901;1241490112;124149011;79,86928;2;2;2;2;0;0;4;3;1;6;2;3;38;0;0;0;1;0;0;1;1;2;158,046015;TRAVAIL;DOMI;TC;31,0385;53,5835;3,044522438
27,9695;56,21516667;12414900;12414902;1241490212;124149021;79,86928;2;2;2;2;0;0;4;3;1;6;1;3;35;0;0;1;0;0;0;1;2;2;490,2529794;TRAVAIL;DOMI;TC;27,9695;56,21516667;2,890371758
22,7265;45,075;12416700;12416701;1241670112;124167011;47,16443;2;1;2;2;2;1;4;1;1;6;1;4;63;0;0;0;0;0;1;1;1;2;319,0987983;TRAVAIL;DOMI;VP;22,7265;45,075;3,828641396
22,7265;45,075;12416700;12416701;1241670122;124167012;47,16443;2;1;2;2;2;1;4;1;1;6;1;4;63;0;0;0;0;0;1;1;1;2;319,0987983;TRAVAIL;DOMI;VP;22,7265;45,075;3,828641396
89,59816667;100,9963333;12417500;12417501;1241750112;124175011;79,86928;2;2;2;2;1;0,5;4;3;2;6;1;4;27;0;0;1;0;0;0;2;4;2;38,77151158;TRAVAIL;DOMI;VP;89,59816667;100,9963333;2,302585093
44,195935;54,59033333;12417500;12417502;1241750212;124175021;79,86928;2;2;2;2;1;0,5;4;3;1;4;2;2;25;0;1;0;0;0;0;1;2;2;136,3157636;TRAVAIL;DOMI;TC;44,195935;54,59033333;2,079441542
22,7265;45,075;12417600;12417601;1241760112;124176011;104,1653;2;1;1;1;1;1;4;3;1;6;1;4;24;0;1;0;0;0;0;1;1;2;319,0987983;TRAVAIL;DOMI;VP;22,7265;45,075;1,945910149
33,23766667;40,8245;12500900;12500901;1250090112;125009011;114,8285;2;1;1;1;0;0;4;3;1;3;2;2;43;0;0;0;1;0;0;2;1;2;385,3247563;TRAVAIL;DOMI;TC;33,23766667;40,8245;3,258096538
33,23766667;40,8245;12500900;12500901;1250090122;125009012;114,8285;2;1;1;1;0;0;4;3;1;3;2;2;43;0;0;0;1;0;0;2;1;2;385,3247563;TRAVAIL;DOMI;TC;33,23766667;40,8245;3,258096538
15,84516667;24,28783333;12502400;12502401;1250240122;125024012;51,47565;2;2;2;4;1;0,5;4;3;1;4;1;2;42;0;0;0;1;0;0;1;2;2;338,9317739;TRAVAIL;DOMI;TC;15,84516667;24,28783333;3,218875825
22,11166667;35,43633333;12503500;12503501;1250350112;125035011;153,2068;2;1;1;1;0;0;4;1;2;6;1;3;32;0;0;1;0;0;0;1;1;2;373,274615;TRAVAIL;DOMI;TC;22,11166667;35,43633333;2,708050201
108,1382833;68,14983333;12503900;12503902;1250390212;125039021;94,82445;2;2;2;2;1;0,5;4;3;1;5;1;4;32;0;0;1;0;0;0;1;5;2;28,15557229;TRAVAIL;DOMI;TC;108,1382833;68,14983333;2,708050201
96,68466667;87,91416667;12504100;12504101;1250410112;125041011;51,47565;2;2;3;4;2;0,666666667;2;1;1;6;1;4;53;0;0;0;0;1;0;1;4;2;40,91162826;TRAVAIL;DOMI;VP;96,68466667;87,91416667;3,583518938
50,67266667;43,91933333;12504100;12504102;1250410212;125041021;51,47565;2;2;3;4;2;0,666666667;2;1;2;5;1;4;48;0;0;0;0;1;0;2;2;2;137,6442763;TRAVAIL;DOMI;VP;50,67266667;43,91933333;3,433987204
11,6885;19,6055;12504600;12504601;1250460112;125046011;109,2853;2;2;2;2;3;1,5;4;1;1;6;1;4;56;0;0;0;0;1;0;1;1;2;319,0987983;TRAVAIL;DOMI;VP;11,6885;19,6055;3,663561646
11,6885;19,6055;12504600;12504601;1250460122;125046012;109,2853;2;2;2;2;3;1,5;4;1;1;6;1;4;56;0;0;0;0;1;0;1;1;2;319,0987983;TRAVAIL;DOMI;VP;11,6885;19,6055;3,663561646
51,88516667;39,18166667;12504700;12504702;1250470212;125047021;68,67995;2;1;2;4;0;0;4;3;1;6;1;2;38;0;0;0;1;0;0;1;3;2;96,06397753;TRAVAIL;DOMI;TC;51,88516667;39,18166667;3,044522438
48,30016667;42,59316667;12505200;12505202;1250520212;125052021;131,3929;2;2;2;3;2;1;4;3;1;5;1;2;45;0;0;0;1;0;0;2;2;2;120,5247757;TRAVAIL;DOMI;VP;48,30016667;42,59316667;3,33220451
0,9845;1,967;12505800;12505801;1250580112;125058011;51,47565;2;2;2;4;1;0,5;4;1;1;5;1;4;53;0;0;0;0;1;0;1;2;2;328,0848725;TRAVAIL;DOMI;VP;0,9845;1,967;3,583518938
98,42066667;92,70566667;12506100;12506101;1250610112;125061011;51,47565;2;2;2;4;1;0,5;4;1;1;6;1;1;45;0;0;0;1;0;0;1;4;2;23,52052164;TRAVAIL;DOMI;VP;98,42066667;92,70566667;3,33220451
19,38083333;27,45016667;12506300;12506301;1250630112;125063011;175,3073;2;1;1;3;1;1;4;1;1;6;1;4;38;0;0;0;1;0;0;2;1;2;158,046015;TRAVAIL;DOMI;VP;19,38083333;27,45016667;3,044522438
15,84516667;24,28783333;12506900;12506901;1250690112;125069011;153,2068;2;1;1;1;1;1;4;1;1;5;1;4;34;0;0;1;0;0;0;1;2;2;338,9317739;TRAVAIL;DOMI;VP;15,84516667;24,28783333;2,833213344
27,02666667;35,10666667;12507300;12507301;1250730112;125073011;94,82445;2;2;2;2;1;0,5;4;3;1;5;1;2;25;0;1;0;0;0;0;2;2;2;141,8011896;TRAVAIL;DOMI;TC;27,02666667;35,10666667;2,079441542
43,1765;32,29383333;12507300;12507302;1250730212;125073021;94,82445;2;2;2;2;1;0,5;4;3;1;6;1;3;25;0;1;0;0;0;0;1;2;2;56,63406921;TRAVAIL;DOMI;TC;43,1765;32,29383333;2,079441542
49,026;41,68316667;12508000;12508001;1250800112;125080011;114,8285;2;1;1;1;1;1;4;1;1;6;1;2;50;0;0;0;0;1;0;2;2;2;95,05579498;TRAVAIL;DOMI;TC;49,026;41,68316667;3,496507561
108,1382833;68,14983333;12508400;12508401;1250840112;125084011;202,0419;2;1;3;3;1;0,333333333;4;3;1;6;1;3;56;0;0;0;0;1;0;2;5;2;28,15557229;TRAVAIL;DOMI;TC;108,1382833;68,14983333;3,663561646
69,74833833;82,292;12508700;12508701;1250870112;125087011;113,2711;2;1;2;2;0;0;4;3;1;6;1;2;24;0;1;0;0;0;0;1;2;2;68,67419955;TRAVAIL;DOMI;TC;69,74833833;82,292;1,945910149
15,84516667;24,28783333;12509600;12509601;1250960122;125096012;51,47565;2;2;3;4;1;0,333333333;4;1;1;6;1;4;46;0;0;0;0;1;0;1;2;2;338,9317739;TRAVAIL;DOMI;VP;15,84516667;24,28783333;3,36729583
15,84516667;24,28783333;12509600;12509601;1250960132;125096013;51,47565;2;2;3;4;1;0,333333333;4;1;1;6;1;4;46;0;0;0;0;1;0;1;2;2;338,9317739;TRAVAIL;DOMI;VP;15,84516667;24,28783333;3,36729583
7,397666667;18,71216667;12509600;12509602;1250960212;125096021;51,47565;2;2;3;4;1;0,333333333;4;1;2;4;1;2;43;0;0;0;1;0;0;2;1;2;426,6345988;TRAVAIL;DOMI;TC;7,397666667;18,71216667;3,258096538
51,07716667;59,78216667;12509800;12509802;1250980212;125098021;68,67995;2;2;2;4;1;0,5;4;1;1;6;1;2;30;0;0;1;0;0;0;1;3;2;63,61945371;TRAVAIL;DOMI;TC;51,07716667;59,78216667;2,564949357
22,11166667;35,43633333;12510700;12510702;1251070222;125107022;68,67995;2;1;2;4;1;0,5;4;1;1;5;1;4;34;0;0;1;0;0;0;1;1;2;373,274615;TRAVAIL;DOMI;VP;22,11166667;35,43633333;2,833213344
49,026;41,68316667;12510900;12510901;1251090112;125109011;114,8285;2;1;1;1;1;1;4;2;1;6;1;1;40;0;0;0;1;0;0;2;2;2;95,05579498;TRAVAIL;DOMI;TC;49,026;41,68316667;3,135494216
50,376;37,861;12511000;12511002;1251100212;125110021;71,07096;2;1;2;2;1;0,5;4;3;1;2;1;4;46;0;0;0;0;1;0;1;3;2;34,5114726;TRAVAIL;DOMI;VP;50,376;37,861;3,36729583
50,376;37,861;12511000;12511002;1251100222;125110022;71,07096;2;1;2;2;1;0,5;4;3;1;2;1;4;46;0;0;0;0;1;0;1;3;2;34,5114726;TRAVAIL;DOMI;VP;50,376;37,861;3,36729583
9,845333333;23,93233333;12511200;12511202;1251120212;125112021;94,82445;2;2;2;2;1;0,5;4;3;1;6;1;4;28;0;0;1;0;0;0;2;2;2;240,2703098;TRAVAIL;DOMI;TC;9,845333333;23,93233333;2,397895273
85,134;78,91133333;12511600;12511601;1251160112;125116011;94,82445;2;2;2;2;1;0,5;4;3;1;6;1;4;34;0;0;1;0;0;0;2;4;2;37,79854604;TRAVAIL;DOMI;VP;85,134;78,91133333;2,833213344
31,60083333;28,34016667;12511600;12511602;1251160212;125116021;94,82445;2;2;2;2;1;0,5;4;3;1;6;1;2;28;0;0;1;0;0;0;1;2;2;109,4298185;TRAVAIL;DOMI;TC;31,60083333;28,34016667;2,397895273
19,38083333;27,45016667;12512600;12512601;1251260112;125126011;153,2068;2;1;1;1;1;1;4;2;1;6;1;2;35;0;0;1;0;0;0;2;1;2;158,046015;TRAVAIL;DOMI;TC;19,38083333;27,45016667;2,890371758
0,9845;1,967;12512700;12512701;1251270112;125127011;183,011;2;1;1;1;1;1;4;3;1;6;1;2;24;0;1;0;0;0;0;2;2;2;328,0848725;TRAVAIL;DOMI;TC;0,9845;1,967;1,945910149
143,0221683;126,0891667;12513300;12513301;1251330122;125133012;131,3929;2;2;2;3;1;0,5;4;2;1;3;1;4;49;0;0;0;0;1;0;1;4;2;4,789264872;TRAVAIL;DOMI;TC;143,0221683;126,0891667;3,465735903
108,1099567;66,51066667;12513400;12513402;1251340212;125134021;51,47565;2;2;3;5;1;0,333333333;2;1;1;6;1;3;49;0;0;0;0;1;0;1;5;2;24,89714932;TRAVAIL;DOMI;TC;108,1099567;66,51066667;3,465735903
38,8875;47,73666667;12513700;12513701;1251370112;125137011;51,47565;2;2;2;4;1;0,5;4;1;1;6;1;4;49;0;0;0;0;1;0;2;2;2;194,6149935;TRAVAIL;DOMI;VP;38,8875;47,73666667;3,465735903
69,74833833;82,292;12513700;12513702;1251370212;125137021;51,47565;2;2;2;4;1;0,5;4;1;2;6;1;2;47;0;0;0;0;1;0;1;2;2;68,67419955;TRAVAIL;DOMI;TC;69,74833833;82,292;3,401197382
11,6885;19,6055;12515700;12515701;1251570112;125157011;94,82445;2;2;2;2;1;0,5;4;3;1;6;1;2;26;0;0;1;0;0;0;1;1;2;319,0987983;TRAVAIL;DOMI;TC;11,6885;19,6055;2,197224577
7,397666667;18,71216667;12516200;12516202;1251620212;125162021;131,3929;2;1;2;3;2;1;4;1;1;6;1;2;50;0;0;0;0;1;0;2;1;2;426,6345988;TRAVAIL;DOMI;VP;7,397666667;18,71216667;3,496507561
45,21483333;51,43416667;12600700;12600701;1260070112;126007011;108,0774;1;1;5;5;1;0,2;4;3;1;5;1;2;55;0;0;0;0;1;0;1;2;1;136,3157636;TRAVAIL;DOMI;TC;45,21483333;51,43416667;3,63758616
